100000,0.0,38896.217300729724,0.0,34.849192384831035
100001,0.0,24262.701471703924,1.0,29.03086929174252
100002,0.0,62534.78270305721,1.0,33.24025195019158
100003,0.0,77724.12608440395,1.0,35.740602618632984
100004,0.0,19322.46144771842,1.0,20.047384072382563
100005,0.0,106306.67332677841,0.0,4.018851891756256
100006,0.0,161075.6809426905,1.0,27.139013919831825
100007,0.0,80219.42553643801,1.0,40.8368106909862
100008,0.0,79614.22294857216,0.0,29.31847813673228
100009,0.0,91659.25144457458,1.0,31.25134647144938
200000,0.0,125.07297227389614,1.0,43.122097643656204
200001,0.0,2489.0823578449376,0.0,35.72654607476313
200002,0.0,2474.0635370646005,0.0,24.985372802488207
200003,0.0,5925.553423660876,1.0,19.76744069263071
200004,0.0,579.1635644245905,0.0,53.75845170770336
200005,0.0,3022.8060266237467,1.0,18.406123344604513
200006,0.0,6806.1858109951245,0.0,37.724864187079085
200007,0.0,2945.3121532683313,1.0,54.644786343452765
200008,0.0,3534.057141892637,1.0,27.828647845424747
200009,0.0,5935.657099685499,1.0,30.83365267317373
200010,0.0,5910.478281444502,1.0,44.68558555599162
200011,0.0,6619.225781805357,1.0,37.096392314760436
200012,0.0,25687.24904525137,1.0,36.216000987934244
200013,0.0,856.1697223967245,0.0,21.69850827287133
200014,0.0,6423.290704838018,0.0,22.98368097657248
200015,0.0,2600.6339655382426,1.0,24.45409072101419
200016,0.0,1899.6999460602112,1.0,15.266735121174825
200017,0.0,2368.3173519463253,1.0,23.374678301860012
200018,0.0,2953.0426201212517,1.0,29.509605693872537
200019,0.0,627.8061589261221,1.0,25.813780867568152
200020,0.0,6446.203281825013,1.0,36.04953059158346
200021,0.0,4247.487014845389,0.0,30.412527559418134
200022,0.0,1766.7021716263991,1.0,18.750220869268404
200023,0.0,1728.6930233763062,1.0,17.5563648755779
200024,0.0,4121.930489683715,0.0,7.6772759647642665
200025,0.0,4286.464393428909,0.0,48.971842843107254
200026,0.0,844.73438773221,1.0,47.62828806155385
200027,0.0,4749.333903658843,0.0,38.37834773207158
200028,0.0,6798.732545006797,0.0,36.08699164342502
200029,0.0,20480.08727336498,0.0,24.90262991427703
200030,0.0,6496.705668036188,0.0,31.88849379401818
200031,0.0,3692.5182404106345,0.0,63.304549631530556
200032,0.0,1461.4318632175389,1.0,32.115938186722694
200033,0.0,3580.19555940899,1.0,36.78850225047488
200034,0.0,2113.787851239032,0.0,23.79132957329381
200035,0.0,2982.362211329865,1.0,19.613822656719666
200036,0.0,6926.457176892571,1.0,32.663404526095334
200037,0.0,3703.778532433899,0.0,23.35250798576411
200038,0.0,5906.887523303092,0.0,49.8303937535025
200039,0.0,6529.718611528042,1.0,28.136127199823292
200040,0.0,6719.060982319151,0.0,42.213168439759094
200041,0.0,3941.3087982932752,1.0,54.860319598348966
200042,0.0,3596.7668316012796,0.0,29.94498139162997
200043,0.0,6414.8367293543715,0.0,28.65905750057162
200044,0.0,4325.565197568146,0.0,30.230225483467773
200045,0.0,3575.034743240704,0.0,17.730192106133757
200046,0.0,5470.110292803752,1.0,36.88753162426009
200047,0.0,19479.813885736356,0.0,21.205933846481372
200048,0.0,5511.431706093048,1.0,23.849432220960658
200049,0.0,2757.8695474318743,1.0,36.684431462815745
200050,0.0,2361.4739825932475,1.0,16.110472734689427
200051,0.0,4078.1506540072637,1.0,42.08739597098898
200052,0.0,12887.649408220437,1.0,41.84004000444582
200053,0.0,3298.80268860156,0.0,50.22095328783773
200054,0.0,4806.270793773707,1.0,45.48784363588301
200055,0.0,5306.127491295992,1.0,25.743819686156368
200056,0.0,1040.7223863271654,0.0,44.25738544522581
200057,0.0,5656.382114814991,0.0,41.58410817036576
200058,0.0,1386.8166874122041,1.0,35.78070643800473
200059,0.0,3651.8370559139044,0.0,5.100799224568767
200060,0.0,2674.2357530468335,0.0,35.59697471447022
200061,0.0,2407.3137903540596,1.0,45.86060444109503
200062,0.0,8946.88212308263,1.0,33.11446251242405
200063,0.0,6665.374008913339,1.0,37.97951104539869
200064,0.0,3320.803680968857,1.0,40.07108818025104
200065,0.0,1979.3487681193437,1.0,21.024931553448724
200066,0.0,4705.766880620793,0.0,31.463461903518898
200067,0.0,6126.521865699989,0.0,57.53729538615288
200068,0.0,4473.96399128032,1.0,31.127854702070366
200069,0.0,2755.8927048421965,1.0,34.749053068059276
200070,0.0,12582.538847707674,1.0,33.25090758421441
200071,0.0,5789.392665025478,1.0,15.392028361491016
200072,0.0,6522.630981941267,0.0,51.540504489970075
200073,0.0,59035.385184139675,1.0,32.60482607463106
200074,0.0,715.4778975205567,1.0,31.80230206013383
200075,0.0,4681.4822401315,1.0,39.65682307090994
200076,0.0,3614.478965305354,1.0,20.34963370740734
200077,0.0,4826.795324673329,1.0,24.72292211959973
200078,0.0,5553.011465935623,0.0,6.472559223661857
200079,0.0,3763.461030009819,1.0,43.94756292356611
200080,0.0,636.8413201141369,1.0,23.266511368647556
200081,0.0,27737.63612971124,0.0,41.379792036726236
200082,0.0,1489.6901724149996,1.0,36.17961091642174
200083,0.0,2190.6692054125356,1.0,38.42544324520829
200084,0.0,4412.573149602105,1.0,38.48307573146184
200085,0.0,9620.369500061235,1.0,28.40865674479794
200086,0.0,2621.9720829160146,1.0,17.609415161559898
200087,0.0,5900.260720550982,1.0,33.83316811980199
200088,0.0,4540.850265404749,0.0,28.100206237589546
200089,0.0,1697.5608921957685,1.0,31.627567436127343
200090,0.0,6776.92369022119,1.0,15.191858637980825
200091,0.0,3845.331509855612,1.0,25.17029513213348
200092,0.0,108.09766605817883,1.0,23.44941252608438
200093,0.0,6556.595339043764,0.0,16.05807242543589
200094,0.0,6686.698422024349,0.0,14.910643265796022
200095,0.0,5934.042111442951,1.0,34.1204907619891
200096,0.0,1268.7883196197897,1.0,23.200593368505956
200097,0.0,6734.988441756709,1.0,17.939488612773648
200098,0.0,15773.301767675099,1.0,29.63194070334985
200099,0.0,5702.977596575907,1.0,29.47064144077819
300000,1894.684941712646,106.1495551451672,0.0,20.75681911885309
300001,1338.5327929826956,77.80388105033333,0.0,15.742281700045462
300002,1499.0978543268368,113.80975827714616,0.0,2.93394369417131
300003,2244.1674803681913,95.32137666730374,0.0,22.188601443061682
300004,1651.571383705237,96.23018399555427,0.0,21.383080069114484
300005,1716.298447885263,75.41241861748384,0.0,12.063393100106968
300006,2035.5042262171025,107.90954941173274,0.0,14.016959547605076
300007,1866.034217112248,91.99005125102553,0.0,5.31174803932147
300008,2080.055599679768,79.72078286114537,0.0,12.564479901953469
300009,1743.450371519431,95.25403022320614,0.0,10.194325187231398
300010,1544.3467654271017,94.66212194107676,0.0,30.6504105629635
300011,758.8916766444338,73.68779142446299,0.0,11.662279208505252
300012,1292.698622821746,108.2895306498378,0.0,22.82227397629109
