200000,,3
,300936,3
200001,,3
,300006,7
,300422,3
,300922,5
,300147,5
,300364,2
,300584,3
,300231,6
,300088,5
,300722,5
,300234,2
,300177,2
,300212,2
,300877,6
,300669,2
,300065,2
,300935,2
,300976,6
200002,,2
,300678,1
,300643,6
,300260,2
,300442,7
,300588,4
,300008,6
,300256,7
,300965,5
,300899,3
,300954,6
,300400,5
,300928,7
,300873,2
,300717,1
,300010,3
,300702,3
,300862,4
,300220,2
,300412,7
200003,,1
,300442,2
,300935,1
,300097,5
,300254,1
,300401,1
,300073,3
,300390,4
,300189,5
,300302,1
,300637,5
,300562,6
,300128,5
,300784,3
,300496,7
,300363,4
,300329,4
,300191,2
,300908,6
,300798,3
,300709,6
,300268,7
,300830,4
,300302,2
,300375,2
,300720,4
,300579,3
,300307,7
,300127,1
,300612,5
,300108,1
,300988,1
,300351,5
,300692,2
,300771,5
,300189,2
,300088,3
,300331,3
,300849,7
,300790,4
,300734,1
,300910,3
,300317,4
200004,,2
,300191,5
,300279,4
,300961,7
,300447,5
200005,,3
,300339,6
,300734,6
,300476,2
,300225,5
,300109,5
,300967,2
,300329,6
,300856,3
,300960,6
,300765,1
,300497,3
,300087,3
,300358,6
,300510,3
,300282,4
,300018,2
,300675,3
,300162,5
,300998,4
,300429,2
200006,,3
,300555,1
,300783,3
,300282,6
,300271,7
,300440,2
,300087,5
,300321,4
,300058,5
,300682,3
,300936,6
,300242,1
,300694,6
,300314,7
,300841,7
,300780,2
,300312,2
,300433,1
,300503,5
,300947,5
,300658,3
,300963,2
,300057,2
,300531,7
,300829,5
,300863,3
,300428,7
,300295,3
,300616,1
,300576,6
,300833,6
,300536,3
,300951,7
,300242,6
,300182,5
,300423,5
,300385,5
,300305,7
,300559,2
,300399,6
,300268,5
,300912,6
,300272,3
,300764,6
,300327,3
,300704,4
,300930,5
,300435,3
,300610,2
200007,,3
,300788,7
,300385,3
,300920,5
,300815,3
,300479,5
,300382,1
,300401,1
,300050,2
,300043,1
,300993,1
,300329,4
,300533,4
,300151,5
,300373,7
,300258,7
,300325,2
,300402,7
,300157,3
,300564,1
,300408,4
,300607,3
200008,,2
,300498,5
,300633,3
,300219,6
,300132,2
,300708,1
,300014,4
,300980,7
,300280,1
,300014,7
,300658,5
,300125,6
,300035,6
,300285,6
,300260,3
,300287,3
,300897,2
,300299,5
,300150,1
,300200,6
,300117,4
,300546,2
,300660,1
,300323,2
,300458,3
200009,,2
,300732,2
,300070,2
,300587,4
,300640,2
,300945,4
,300449,7
,300818,5
,300149,4
,300898,4
,300271,3
,300584,5
,300674,6
,300066,3
,300114,2
,300942,2
,300065,3
,300808,6
,300918,5
,300799,7
,300975,2
,300385,5
,300356,5
,300279,6
,300326,5
,300716,4
,300148,4
,300795,2
,300682,5
,300897,1
,300793,6
,300464,3
,300356,6
,300675,4
,300058,7
,300703,2
,300554,6
,300578,6
,300069,4
,300880,3
,300547,3
,300169,2
200010,,2
,300435,2
,300911,6
,300689,2
,300141,6
,300768,2
,300514,6
,300573,6
,300655,7
,300970,1
,300172,6
,300003,3
,300354,2
,300239,7
,300065,6
,300973,3
,300708,3
,300356,6
,300617,3
,300095,4
,300863,5
,300643,7
,300491,4
,300711,5
,300682,7
,300099,4
,300002,1
,300696,2
,300468,3
,300613,3
,300694,2
,300826,6
,300371,1
,300063,4
,300077,2
,300398,5
,300316,1
,300953,4
,300121,2
,300072,2
,300889,5
,300290,6
,300978,2
,300759,3
200011,,2
,300514,7
,300744,1
,300070,4
,300361,5
,300672,5
,300106,2
,300328,4
,300741,5
,300403,7
,300977,3
,300685,4
,300290,5
,300859,3
,300103,3
,300453,2
,300537,2
,300841,6
,300669,5
,300624,3
,300214,1
,300005,2
,300405,3
,300413,5
,300656,3
,300201,4
,300497,5
,300327,5
,300381,5
,300399,3
,300958,4
,300715,6
,300414,3
,300048,6
,300708,4
,300122,4
,300182,1
,300415,4
,300763,4
,300002,2
,300095,4
,300377,7
,300627,5
,300275,3
,300245,2
,300370,7
,300177,1
,300988,6
,300027,2
200012,,2
,300832,5
,300643,3
,300055,6
,300869,3
,300431,6
,300180,1
,300138,5
,300869,7
,300050,4
,300975,7
,300316,2
,300668,6
,300681,5
,300570,3
,300963,2
,300923,7
,300627,7
,300105,5
,300731,2
,300247,1
,300850,6
,300392,7
,300572,5
,300824,6
,300260,4
,300132,2
,300016,6
,300953,6
,300667,5
,300730,6
,300805,7
,300660,4
,300782,2
,300308,6
,300526,1
,300129,6
,300278,4
,300725,5
,200091,3
,200003,5
,200066,1
200013,,3
,300941,3
,300420,7
,300375,4
,300460,2
,300945,2
,300594,5
200014,,2
,300276,4
,300905,3
,300970,6
,300423,3
,300191,6
,300138,7
,300178,5
,300275,6
,300654,3
,300534,7
,300733,2
,300807,6
,300349,7
,300747,5
,300806,7
,300742,5
,300397,7
,300815,5
,300404,1
,300090,6
,300739,5
,300608,2
,300331,1
,300850,3
,300515,4
,300129,5
,300849,3
,300247,5
,300927,2
,300086,4
,300086,4
,300833,2
,300038,4
,300204,5
,300947,7
,300309,4
,300623,5
,300767,6
,300284,4
,300759,7
,300763,6
,300049,2
,300304,3
,300607,5
,300084,3
200015,,2
,300530,5
,300649,5
,300700,4
,300577,6
,300174,4
,300359,1
,300983,5
,300550,4
,300599,3
,300308,2
,300429,1
,300443,2
,300975,2
,300979,7
,300478,2
,300608,1
,300219,4
,300351,1
200016,,1
,300937,3
,300932,6
,300954,5
,300523,7
,300270,1
,300525,4
,300093,4
,300609,6
,300923,6
,300027,2
,300631,1
,300430,7
,300020,2
,300891,7
200017,,2
,300144,3
,300996,3
,300569,3
,300916,4
,300340,1
,300498,5
,300303,5
,300876,7
,300653,2
,300933,2
,300035,4
,300774,4
,300230,6
,300287,1
,300081,3
200018,,2
,300902,3
,300499,7
,300072,2
,300697,4
,300194,5
,300366,1
,300787,3
,300548,5
,300830,4
,300522,4
,300176,3
,300310,2
,300668,7
,300630,2
,300973,6
,300866,3
,300032,3
,300018,4
,300662,3
,300995,7
200019,,2
,300602,6
,300639,3
,300947,1
,300675,3
,300266,4
200020,,2
,300964,6
,300600,6
,300277,3
,300957,3
,300526,2
,300263,4
,300368,2
,300733,5
,300997,2
,300536,7
,300473,5
,300370,7
,300902,5
,300979,3
,300372,5
,300821,6
,300496,1
,300493,5
,300790,4
,300913,2
,300318,5
,300302,4
,300942,2
,300743,2
,300638,5
,300519,6
,300898,6
,300355,4
,300994,4
,300378,6
,300426,1
,300628,3
,300049,7
,300919,6
,300371,3
,300080,1
,300061,2
,300895,3
,300635,3
,300763,2
,300407,5
,300945,5
,300262,4
,300717,5
,300660,6
200021,,1
,300501,6
,300948,2
,300646,5
,300885,5
,300193,6
,300494,2
,300058,7
,300726,7
,300839,6
,300467,5
,300933,3
,300504,5
,300773,6
,300523,2
,300516,2
,300462,5
,300395,1
,300731,5
,300138,3
,300848,2
,300965,2
,300862,3
,300787,1
,300728,3
,300755,6
,300415,4
,300589,5
,300680,4
,300368,2
,300101,1
,300302,6
200022,,3
,300935,2
,300013,6
,300828,3
,300821,3
,300559,2
,300543,1
,300034,6
,300801,6
,300821,6
,300770,3
,300383,3
,300450,5
200023,,2
,300643,6
,300025,6
,300496,2
,300241,3
,300014,4
,300452,4
,300502,2
,300583,5
,300846,2
,300481,4
,300602,5
,300859,5
200024,,3
,300583,1
,300578,4
,300029,7
,300365,3
,300237,4
,300614,2
,300443,3
,300684,6
,300723,1
,300696,2
,300909,6
,300669,1
,300751,6
,300036,5
,300324,5
,300868,4
,300377,3
,300726,6
,300375,5
,300361,7
,300959,6
,300950,3
,300385,6
,300172,2
,300689,3
,300805,2
,300501,4
,300704,5
,300917,4
200025,,2
,300815,5
,300420,1
,300413,7
,300084,7
,300956,2
,300630,5
,300567,1
,300390,1
,300394,6
,300841,6
,300955,2
,300232,4
,300919,7
,300325,1
,300528,2
,300223,2
,300600,3
,300359,2
,300084,1
,300857,5
,300054,2
,300167,3
,300498,5
,300499,4
,300476,7
,300854,6
,300169,4
,300113,6
200026,,2
,300714,3
,300532,2
,300280,6
,300012,7
,300581,5
,300103,1
200027,,2
,300974,1
,300104,7
,300328,6
,300125,5
,300694,3
,300425,6
,300536,5
,300616,2
,300801,2
,300587,3
,300408,3
,300147,4
,300768,2
,300373,3
,300690,6
,300141,4
,300649,1
,300982,1
,300594,3
,300976,2
,300125,5
,300855,5
,300600,6
,300009,2
,300708,7
,300052,2
,300590,3
,300243,5
,300274,3
,300343,1
,300025,3
,300591,4
,300083,6
200028,,2
,300091,5
,300898,5
,300434,6
,300332,5
,300939,7
,300377,3
,300283,6
,300595,2
,300715,6
,300868,5
,300819,6
,300182,6
,300683,1
,300978,3
,300862,7
,300052,4
,300660,2
,300677,1
,300748,3
,300541,4
,300533,4
,300574,6
,300447,4
,300535,6
,300121,2
,300973,5
,300287,3
,300235,7
,300770,7
,300676,5
,300818,5
,300209,5
,300765,2
,300102,3
,300943,4
,300519,3
,300334,2
,300202,4
,300542,2
,300614,7
,300827,1
,300791,2
,300488,6
,300400,2
,300416,3
,300393,4
,300130,1
,300333,2
,300469,4
200029,,2
,300658,4
,300601,6
,300834,6
,300941,1
,300668,5
,300570,2
,300543,6
,300823,3
,300360,3
,300728,2
,300503,5
,300604,4
,300142,6
,300559,5
,300845,2
,300532,1
,300302,2
,300368,4
,300206,7
,300911,5
,300053,6
,300500,2
,200010,5
,200005,5
,200008,3
200030,,3
,300799,3
,300501,6
,300903,1
,300633,6
,300885,6
,300093,2
,300169,5
,300909,3
,300653,7
,300066,4
,300727,3
,300011,6
,300706,3
,300480,3
,300303,2
,300950,1
,300953,2
,300881,6
,300685,4
,300961,3
,300100,5
,300790,3
,300066,1
,300233,1
,300039,3
,300030,6
,300012,6
,300077,4
,300826,5
,300105,4
,300674,5
,300738,4
,300850,4
,300220,3
,300075,6
,300260,6
,300574,1
,300832,5
,300835,6
,300578,3
,300763,3
,300042,6
,300501,6
,300283,2
,300433,2
200031,,3
,300292,3
,300817,1
,300270,4
,300728,5
,300011,5
,300562,7
,300430,5
,300802,4
,300445,3
,300994,4
,300987,7
,300141,3
,300099,2
,300763,4
,300357,4
,300241,4
,300452,5
,300344,5
,300533,3
,300196,4
,300246,4
,300945,5
,300513,3
,300671,3
,300829,6
,300084,3
,300517,5
200032,,2
,300699,3
,300158,7
,300858,5
,300313,4
,300014,6
,300418,7
,300707,4
,300829,2
,300447,3
,300018,6
,300861,5
200033,,3
,300509,6
,300490,2
,300858,6
,300899,4
,300239,2
,300096,2
,300174,5
,300256,5
,300121,4
,300845,4
,300024,5
,300788,2
,300027,1
,300849,2
,300863,5
,300880,2
,300492,4
,300553,1
,300283,5
,300103,2
,300334,1
,300003,6
,300144,5
,300407,5
,300721,1
,300587,5
,300843,4
200034,,3
,300013,7
,300294,2
,300540,1
,300550,2
,300693,6
,300108,4
,300146,1
,300961,5
,300427,4
,300916,2
,300597,3
,300016,3
,300233,1
,300691,5
200035,,2
,300479,4
,300467,3
,300847,2
,300193,7
,300973,7
,300835,6
,300153,3
,300874,2
,300544,4
,300195,3
,300946,7
,300557,6
,300711,4
,300784,7
,300697,1
,300723,7
,300478,4
,300160,1
,300072,1
,300703,5
200036,,2
,300426,4
,300096,1
,300155,4
,300287,2
,300581,3
,300431,4
,300757,2
,300857,3
,300787,2
,300793,4
,300697,1
,300638,5
,300331,4
,300458,5
,300284,5
,300408,1
,300528,4
,300064,3
,300228,7
,300349,6
,300961,1
,300245,5
,300483,3
,300661,3
,300685,3
,300140,5
,300142,2
,300921,1
,300773,4
,300715,6
,300573,6
,300315,6
,300054,5
,300370,6
,300203,2
,300802,5
,300036,6
,300843,3
,300810,6
,300736,6
,300109,2
,300091,4
,300999,7
,300463,5
,300815,6
,300384,4
200037,,1
,300589,6
,300590,2
,300537,2
,300397,2
,300696,6
,300247,1
,300297,7
,300980,2
,300233,3
,300821,5
,300010,2
,300739,5
,300953,6
,300256,5
,300369,1
,300849,2
,300372,7
,300721,2
,300023,7
,300448,3
,300068,5
,300315,6
,300831,4
,300493,6
,300373,4
,300277,6
200038,,1
,300643,6
,300218,4
,300105,6
,300705,5
,300133,5
,300713,6
,300339,6
,300725,2
,300101,4
,300623,7
,300715,2
,300214,4
,300115,1
,300434,1
,300924,2
,300397,5
,300735,7
,300931,3
,300495,7
,300845,4
,300635,7
,300591,4
,300371,5
,300499,5
,300982,2
,300078,5
,300617,7
,300837,3
,300386,4
,300418,4
,300425,1
,300868,4
,300994,4
,300493,5
,300131,3
,300602,2
,300404,2
,300690,7
,300781,2
,300258,5
,300873,7
,300736,2
200039,,2
,300967,5
,300968,6
,300529,2
,300800,5
,300165,5
,300554,7
,300146,3
,300571,1
,300143,2
,300472,4
,300330,7
,300575,2
,300445,6
,300364,3
,300872,6
,300869,2
,300946,5
,300743,2
,300882,6
,300448,6
,300118,5
,300427,3
,300062,5
,300430,5
,300351,5
,300450,7
,300449,4
,300642,3
,300749,5
,300205,7
,300316,6
,300715,7
,300612,6
,300982,6
,300472,4
,300727,6
,300559,6
,300655,1
,300255,1
,300795,7
,300622,1
,300707,4
,300582,5
,300960,5
,300894,4
200040,,3
,300291,7
,300011,4
,300519,2
,300179,5
,300802,6
,300559,5
,300559,4
,300610,4
,300140,2
,300513,3
,300758,3
,300689,3
,300040,5
,300106,3
,300604,5
,300489,3
,300624,5
,300087,7
,300877,3
,300830,5
,300113,6
,300255,5
,300492,3
,300569,6
,200086,5
200041,,3
,300164,1
,300211,2
,300137,3
,300253,1
,300164,4
,300790,2
,300112,2
,300442,1
,300480,5
,300112,4
,300644,6
,300612,2
,300081,2
,300908,4
,300166,6
,300607,2
,300061,7
,300424,7
,300431,3
,300826,4
,300876,2
,300160,2
,300671,6
,300050,4
,300885,3
,300751,3
,300878,6
200042,,2
,300606,4
,300401,2
,300113,3
,300734,3
,300632,4
,300036,5
,300844,4
,300678,5
,300899,4
,300936,4
,300395,7
,300363,5
,300355,5
,300793,2
,300900,2
,300455,4
,300774,6
,300881,7
,300275,6
,300207,6
,300987,5
,300794,5
,300858,2
,300979,6
,300020,5
200043,,1
,300296,4
,300227,4
,300820,6
,300412,6
,300824,2
,300664,3
,300477,6
,300737,4
,300323,2
,300915,3
,300686,6
,300696,7
,300822,6
,300350,4
,300483,4
,300841,2
,300059,6
,300319,7
,300865,2
,300415,4
,300427,3
,300101,6
,300997,2
,300573,5
,300558,7
,300512,3
,300376,3
,300085,7
,300933,7
,300974,4
,300948,4
,300859,2
,300841,4
,300477,6
,300664,3
,300544,6
,300360,1
,300320,4
,300488,3
,300649,3
,300996,3
,300753,2
,300495,1
,300154,3
,300068,7
200044,,2
,300300,1
,300894,5
,300743,3
,300109,7
,300327,7
,300431,6
,300995,3
,300633,4
,300242,7
,300959,6
,300019,6
,300138,5
,300321,2
,300130,5
,300340,4
,300473,6
,300933,3
,300678,5
,300227,2
,300046,4
,300440,1
,300865,4
,300953,7
,300747,5
,300407,1
,300802,3
,300439,6
,300089,6
,300054,2
,300591,2
200045,,2
,300934,7
,300422,6
,300049,4
,300052,2
,300103,3
,300546,4
,300080,2
,300867,6
,300602,4
,300363,3
,300554,2
,300269,4
,300004,2
,300682,2
,300788,5
,300365,6
,300820,2
,300593,4
,300838,1
,300674,2
,300090,3
,300288,3
,300923,2
,300451,1
,300068,6
,300580,7
200046,,2
,300034,1
,300874,4
,300343,6
,300347,3
,300391,4
,300786,3
,300315,2
,300648,7
,300877,6
,300653,5
,300487,2
,300157,2
,300455,7
,300762,2
,300231,3
,300894,6
,300611,1
,300150,4
,300430,7
,300722,5
,300175,4
,300502,5
,300417,4
,300593,6
,300425,3
,300796,6
,300707,5
,300235,4
,300213,2
,300026,2
,300279,1
,300981,3
,300087,7
,300548,6
,300892,6
,300756,2
,300881,1
,300360,5
,300509,2
200047,,3
,300131,3
,300012,1
,300229,1
,300384,7
,300522,5
,300029,6
,300352,1
,300506,2
,300126,3
,300096,5
,300353,5
,300202,2
,300158,2
,300702,3
,300065,3
,300322,5
,300280,5
,300965,7
,300219,7
,300006,3
,300508,5
,300108,5
,300369,4
,300481,7
,300973,4
,300843,6
,300522,2
,300615,6
,300960,7
,300324,2
,300245,2
,300087,4
,300208,4
,200091,7
,200038,4
,200013,4
200048,,2
,300092,2
,300357,3
,300067,6
,300966,2
,300877,6
,300369,6
,300955,1
,300520,1
,300309,3
,300333,2
,300748,2
,300791,2
,300783,2
,300121,4
,300821,4
,300087,2
,300253,6
,300134,5
,300107,7
,300565,6
,300923,3
,300250,5
,300090,7
,300196,1
,300246,7
,300108,2
,300956,7
,300506,7
,300042,3
,300244,6
,300106,3
,300797,6
,300536,5
,300411,3
,300589,2
,300482,5
,300154,4
,300815,3
,300254,4
,300205,5
200049,,1
,300238,6
,300437,5
,300702,2
,300517,7
,300243,3
,300342,5
,300632,4
,300146,6
,300464,5
,300760,4
,300023,3
,300561,3
,300387,3
,300340,4
,300548,3
,300577,3
,300671,2
,300986,5
,300925,3
200050,,1
,300990,2
,300659,7
,300203,4
,300247,5
,300448,2
,300424,2
,300985,5
,300146,5
,300814,6
,300912,3
,300826,3
,300025,2
,300756,7
,300890,2
,300952,6
200051,,1
,300480,6
,300185,4
,300064,4
,300255,5
,300173,5
,300079,2
,300638,5
,300697,6
,300887,3
,300504,4
,300955,5
,300807,5
,300470,4
,300307,4
,300987,6
,300469,2
,300384,5
,300055,5
,300137,3
,300554,6
,300985,6
,300709,7
,300729,6
,300831,2
,300707,3
,300489,3
,300916,2
,300526,6
,300656,4
,300108,5
,300120,2
,300702,4
200052,,2
,300229,3
,300478,2
,300432,1
,300405,5
,300728,7
,300121,1
,300888,7
,300233,3
,300585,4
,300237,2
,300256,5
,300718,3
,300751,3
,300515,5
,300306,3
,300463,4
,300868,1
,300649,3
,300200,3
,300709,1
,300922,1
,300712,2
,300306,5
,300891,1
,300497,4
,300228,4
,300152,5
,300739,5
,300460,5
,300952,1
,300959,1
,300235,4
,300818,4
,200038,3
200053,,3
,300311,7
,300351,2
,300640,3
,300506,3
,300276,2
,300563,4
,300714,2
,300132,3
,300221,2
,300919,7
,300776,2
,300366,3
,300566,5
,300452,3
,300309,2
,300250,5
,300958,5
,300273,1
,300929,3
,300980,6
,300686,2
,300529,4
,300553,6
,300373,4
200054,,1
,300265,2
,300353,5
,300984,1
,300512,3
,300698,1
,300208,4
,300878,1
,300289,2
,300725,5
,300365,5
,300599,6
,300463,4
,300810,2
,300322,6
,300828,4
,300954,4
,300487,4
,300988,2
,300917,6
,300620,3
,300026,4
,300075,2
,300282,6
,300622,6
,300497,6
,300397,2
,300933,3
,300200,3
,300148,2
,300897,4
,300400,7
,300890,2
,300175,3
,300946,2
,300618,2
200055,,2
,300032,5
,300807,5
,300876,4
,300581,2
,300245,1
,300709,1
,300773,3
,300412,2
,300059,2
,300047,4
,300151,4
,300631,3
,300796,5
,300525,6
,300780,6
,300227,1
,300823,2
,300218,1
,300627,2
,300159,2
,300927,4
,300690,1
,300872,4
,300446,5
,300610,3
,300826,5
,300824,3
,300910,1
,300969,2
,300901,5
,300567,6
,300523,5
,300652,3
,300069,6
,300153,2
,300770,6
,300938,5
200056,,2
,300566,3
,300328,3
,300073,4
,300143,2
,300793,2
,300156,4
200057,,3
,300680,2
,300651,3
,300850,3
,300779,5
,300864,6
,300558,6
,300074,5
,300695,4
,300201,3
,300888,3
,300956,4
,300332,6
,300038,3
,300652,6
,300921,4
,300650,6
,300979,1
,300412,2
,300109,3
,300371,4
,300885,6
,300351,2
,300878,4
,300731,3
,300185,2
,300127,6
,300284,4
,300848,6
,300419,7
,300147,5
,300727,5
,300603,6
,300292,2
,300084,5
,300029,3
,300436,5
,300392,1
,300364,1
,300163,6
,300110,1
200058,,3
,300004,5
,300493,5
,300061,2
,300446,1
,300523,6
,300689,2
,300794,4
,300542,6
,300998,4
,300368,4
,300712,4
200059,,1
,300019,2
,300987,4
,300497,4
,300942,6
,300900,1
,300535,4
,300641,6
,300794,3
,300927,6
,300611,4
,300117,3
,300641,3
,300318,2
,300634,4
,300642,4
,300543,1
,300871,4
,300429,4
,300793,6
,300265,7
,300913,2
,300270,5
,300220,4
,300429,7
,300488,6
,300854,2
200060,,2
,300185,4
,300632,5
,300825,3
,300051,7
,300038,2
,300685,6
,300819,4
,300149,7
,300328,2
,300718,5
,300618,3
,300283,6
,300740,4
,300579,5
,300570,4
,300130,1
,300251,4
,300127,6
,300292,5
,300112,6
200061,,2
,300067,4
,300195,2
,300526,5
,300833,4
,300710,6
,300590,2
,300302,4
,300155,7
,300904,6
,300321,1
,300929,2
,300281,3
,300596,1
,300268,7
,300735,3
,300423,5
200062,,2
,300315,6
,300742,3
,300726,5
,300598,3
,300531,4
,300693,3
,300253,1
,300157,2
,300831,6
,300453,6
,300117,5
,300936,6
,300847,1
,300277,2
,300735,5
,300650,2
,300146,5
,300211,7
,200080,5
,200041,3
200063,,1
,300777,3
,300899,6
,300455,7
,300772,1
,300528,2
,300032,6
,300466,1
,300020,3
,300268,5
,300227,2
,300913,1
,300177,5
,300650,6
,300979,3
,300445,3
,300012,2
,300109,4
,300300,1
,300170,6
,300385,4
,300460,4
,300051,5
,300570,2
,300932,3
,300898,2
,300297,7
,300417,4
,300524,6
,300577,2
,300996,2
,300034,6
,300279,4
,300168,4
,300947,5
,300272,1
,300959,3
,300875,5
,300712,2
,300138,2
,300457,3
,300657,5
,300358,1
,300060,1
,300661,3
,300559,1
,300247,1
,300446,3
200064,,1
,300777,3
,300307,2
,300606,7
,300247,3
,300931,2
,300390,2
,300863,4
,300587,5
,300721,5
,300522,1
,300159,1
,300218,7
,300154,6
,300548,4
,300795,3
,300545,4
,300102,6
,300574,3
,300681,4
,300173,4
,300584,3
,300012,2
200065,,2
,300293,6
,300230,3
,300831,2
,300169,4
,300858,5
,300554,3
,300603,2
,300935,4
,300266,3
,300676,2
,300273,3
,300578,5
,300029,4
,300527,4
,300639,6
200066,,1
,300094,4
,300767,5
,300218,4
,300305,3
,300678,3
,300989,3
,300688,5
,300433,6
,300587,4
,300886,4
,300024,1
,300872,3
,300344,3
,300704,2
,300264,7
,300994,3
,300050,3
,300788,4
,300896,2
,300828,6
,300687,5
,300500,1
,300432,4
,300008,4
,300771,6
,300815,1
,300602,6
,300505,6
,300948,2
,300227,1
,300375,3
,300246,3
,300867,5
,300855,3
200067,,1
,300870,2
,300690,5
,300983,3
,300172,2
,300827,7
,300707,6
,300944,5
,300871,5
,300767,5
,300180,1
,300996,5
,300159,6
,300762,1
,300920,4
,300589,2
,300442,4
,300912,5
,300292,3
,300494,5
,300064,6
,300172,3
,300821,3
,300811,5
,300011,2
,300186,3
,300911,7
,300728,4
,300591,3
,300276,2
,300714,1
,300042,2
,300486,2
,300186,4
,300435,3
,300576,2
,300079,3
,300258,4
,300471,2
,300790,1
,300840,2
,300229,2
,300588,6
,300086,3
200068,,2
,300976,6
,300516,6
,300216,5
,300944,4
,300442,3
,300898,7
,300799,4
,300826,6
,300169,6
,300589,2
,300704,2
,300398,6
,300462,2
,300525,2
,300067,5
,300295,1
,300629,2
,300462,5
,300352,5
,300931,6
,300695,3
,300755,3
,300060,4
,300697,4
,300954,7
,300426,6
,300159,4
,300175,2
,300451,3
,300682,3
,300128,6
,300509,7
200069,,2
,300110,4
,300899,6
,300056,5
,300110,4
,300629,4
,300588,4
,300413,5
,300013,1
,300531,4
,300679,3
,300540,2
,300340,5
,300247,3
,300535,2
,300317,3
,300903,4
,300307,7
,300533,7
,300361,7
200070,,3
,300895,2
,300647,6
,300719,3
,300992,4
,300491,5
,300613,2
,300095,4
,300853,6
,300830,4
,300905,5
,300987,3
,300294,5
,300485,4
,300043,2
,300013,1
,300993,5
,300416,2
,300892,5
,300748,1
,300632,4
,300374,3
,300864,1
,300534,7
,300591,4
,300626,1
,300884,1
,300043,5
,300661,2
,300463,5
,300871,1
,200007,3
,200035,1
200071,,2
,300582,4
,300697,5
,300416,1
,300834,6
,300954,4
,300401,5
,300064,4
,300370,3
,300332,7
,300297,7
,300184,7
,300084,2
,300693,3
,300297,4
,300232,3
,300078,1
,300692,4
,300171,3
,300663,1
,300495,7
,300469,3
,300632,7
,300486,5
,300511,4
,300820,1
,300609,6
,300151,7
,300144,5
,300705,7
,300638,3
,300710,3
,300987,3
,300872,6
,300873,6
,300962,3
,300135,3
,300509,4
,300287,5
200072,,2
,300204,3
,300233,7
,300806,4
,300354,2
,300195,2
,300749,1
,300243,5
,300998,5
,300812,3
,300593,7
,300754,2
,300153,6
,300283,4
,300252,5
,300095,4
,300584,3
,300554,3
,300916,4
,300922,1
,300211,6
,300629,5
,300656,2
,300943,6
,300169,2
,300928,4
,300858,2
,300188,3
,300090,4
,300621,1
,300332,2
,300953,6
,300065,4
,300455,2
,300325,6
,300561,4
,300226,5
,300565,1
,300135,7
,300540,7
,300470,1
