100000,,4
,300857,2
,300784,5
,300187,1
,300738,5
,300618,2
,300815,2
,300037,2
,300591,4
,300606,2
,300739,5
,200092,4
,200017,4
,200065,4
,200057,4
,200062,3
,200028,3
,200026,6
100001,,3
,300297,3
,300578,5
,300177,4
,300682,2
,300844,6
,300947,4
,300045,3
,300113,3
,300408,6
,300602,5
,300598,5
,300991,3
,300344,3
,300991,4
,300205,2
,300027,6
,300405,2
,300534,2
,300401,2
,300828,3
,300320,3
,300630,6
,300230,6
,300136,3
,300500,5
,300963,3
,300187,6
,300203,1
,300563,3
,300588,4
,300917,1
,300029,3
,300914,1
,300086,6
,300824,4
,300869,4
,300307,2
,300099,6
,300232,2
,200006,3
,200092,4
,200090,3
100002,,2
,300306,5
,300296,6
,300779,4
,300114,4
,300941,6
,300873,6
,300682,3
,300348,5
,300555,5
,300160,6
,300853,2
,300548,3
,300337,5
,300225,3
,300800,5
,300075,3
,300659,4
,300399,5
,300087,1
,300135,3
,300417,2
,300573,5
,300721,5
,300455,2
,300108,5
,300936,1
,300068,4
,300385,2
,300656,3
,300532,3
,300573,1
,300689,1
,300944,2
,300928,3
,300441,5
,300626,4
,300973,3
,300399,5
,300740,5
,300100,3
,300610,4
,300443,5
,300356,2
,300593,3
,300890,3
,300198,2
,300602,5
,300318,5
,300942,2
,300241,2
,300290,5
,300500,4
,300686,3
,300604,5
,300530,5
,300042,6
,300590,6
,300297,1
,300584,1
,300809,4
,300953,5
,300543,5
,300606,2
,300694,3
,300355,6
,300978,6
,300258,3
,300183,5
,300161,3
,300494,5
,300729,6
,300591,4
,300208,2
,300054,4
,300907,5
,300324,5
,300120,1
,300790,4
,300076,5
,300452,4
,300977,3
,300909,2
,300763,3
,300693,3
,200046,3
,200043,2
,200009,2
,200037,3
,200097,4
,200067,2
,200022,2
100003,,3
,300263,4
,300428,1
,300604,5
,300096,5
,300145,4
,300411,3
,300165,5
,300430,4
,300384,2
,300630,3
,300679,5
,300993,2
,300633,4
,300629,4
,300796,3
,300538,1
,300342,5
,300322,4
,300852,4
,300611,1
,300240,6
,300683,4
,300301,3
,300742,5
,300379,4
,300265,5
,300829,4
,300042,4
,300113,2
,300476,4
,300696,2
,300549,1
,200067,2
,200063,3
,200020,4
,200038,3
,200066,6
,200040,2
,200028,6
,200046,2
,200059,3
100004,,4
,300304,2
,300888,3
,300379,3
,300709,6
,300261,6
,300148,2
,300617,5
,300410,3
,300300,2
,300170,2
,300508,4
,300623,3
,300326,4
,300349,3
,300118,4
,300117,3
,300938,4
,300292,4
,300824,2
,300278,5
,300401,2
,300083,4
,300648,1
,300720,5
,300557,3
,200050,4
,200055,2
,200042,3
100005,,4
,300476,2
,300699,3
,300183,5
,300829,1
,300781,3
,300287,6
,300301,6
,300229,5
,300234,3
,300451,5
,300685,3
,300041,2
,300573,3
,300619,4
,300734,2
,300734,6
,300241,3
,300283,2
,300407,4
,300921,4
,300861,3
,300956,3
,300529,3
,300982,1
,300604,2
,300869,3
,300773,2
,300768,2
,300674,2
,300662,2
,300964,3
,300076,4
,300770,4
,300776,1
,300649,1
,300267,4
,300509,2
,300411,1
,300120,4
,300361,6
,300496,4
,300900,5
,300430,4
,200016,2
,200093,1
,200010,2
,200029,2
,200047,4
,200040,3
,200092,5
,200013,4
,200035,5
,200072,5
100006,,4
,300242,2
,300588,5
,300142,2
,300965,3
,300409,4
,300084,3
,300657,4
,300430,3
,300555,6
,300928,3
,300197,1
,300213,4
,300553,6
,300820,3
,300004,2
,300421,4
,300347,3
,300101,5
,300698,3
,300291,6
,300589,1
,300467,5
,300194,2
,300509,4
,300375,3
,300429,5
,300681,5
,300380,1
,300430,4
,300732,2
,300793,2
,300970,1
,300484,2
,300052,3
,300340,2
,300047,2
,300133,4
,300801,4
,300169,6
,300370,3
,300431,5
,300076,6
,300614,4
,300638,4
,300576,2
,200033,3
,200066,2
,200020,1
,200054,3
,200067,2
,200046,4
,200045,2
,200023,4
,200020,5
,200000,1
,200065,3
,200073,2
,200030,3
,200092,2
100007,,2
,300314,6
,300122,3
,300852,3
,300738,4
,300502,4
,300375,2
,300365,2
,300593,1
,300027,5
,300900,5
,300260,3
,300405,5
,300919,2
,300399,3
,300966,2
,300999,5
,300070,6
,300554,2
,300052,5
,300626,3
,300594,5
,300404,2
,300096,2
,300101,4
,300941,5
,300596,4
,300648,4
,300169,3
,300583,6
,300807,3
,300142,5
,300469,3
,300150,5
,300654,4
,300744,5
,300344,6
,300446,5
,300303,2
,300404,5
,300819,2
,300853,3
,300568,2
,300492,2
,300499,3
,300250,2
,300740,2
,300777,1
,300762,4
,300721,2
,300524,2
,300696,4
,300632,5
,300042,2
,300494,4
,300247,4
,300907,5
,300067,6
,300172,2
,300168,3
,300655,5
,300981,5
,300398,5
,300441,3
,300987,1
,300582,5
,300971,5
,300601,1
,300096,2
,300574,3
,300612,4
,300740,1
,300895,2
,300246,4
,300221,1
,300609,3
,300270,4
,300690,3
,300999,4
,300708,2
,300815,6
,300197,5
,300504,3
,300796,2
,300219,4
,300325,3
,300877,6
,300839,2
,300844,5
,300667,6
,300517,2
,300995,6
,300929,5
,200028,5
,200024,6
,200088,2
,200076,4
,200027,5
,200051,3
,200006,3
,200064,5
,200020,4
,200076,4
100008,,2
,300251,5
,300810,4
,300791,4
,300266,3
,300700,3
,300313,3
,300221,1
,300120,4
,300394,3
,300136,5
,300998,2
,300191,1
,300437,3
,300539,5
,300048,5
,300652,1
,300873,6
,300707,3
,300638,4
,300041,6
,300426,4
,300027,2
,300085,4
,300969,4
,300127,6
,200034,4
,200058,5
,200014,4
,200094,3
,200001,1
,200054,6
,200004,6
,200047,2
,200002,4
,200058,5
,200074,2
,200082,5
,200044,4
100009,,2
,300240,5
